objectId,date,distance,velocity,diameter,impactProbability,hazardScale,impactDamage,name
(2016 SR2)1991-01-22T22:15:00.000Z,1991-01-22T22:15:00.000Z,58.99,5.1,24.5,3.90E-07,-7.6,0,(2016 SR2)
(2016 SR2)1989-09-28T04:21:00.000Z,1989-09-28T04:21:00.000Z,60.37,10.4,24.5,3.90E-07,-7.6,0,(2016 SR2)
(2016 SR2)1978-03-26T16:28:00.000Z,1978-03-26T16:28:00.000Z,14.98,4.9,24.5,3.90E-07,-7.6,0,(2016 SR2)
(2016 SR2)1976-10-06T17:57:00.000Z,1976-10-06T17:57:00.000Z,2.19,6.2,24.5,3.90E-07,-7.6,0,(2016 SR2)
(2016 SR2)1967-03-20T07:50:00.000Z,1967-03-20T07:50:00.000Z,18.81,4.7,24.5,3.90E-07,-7.6,0,(2016 SR2)
(2016 SR2)1965-09-27T12:39:00.000Z,1965-09-27T12:39:00.000Z,71.04,11.2,24.5,3.90E-07,-7.6,0,(2016 SR2)
(2016 SR2)1955-12-11T05:40:00.000Z,1955-12-11T05:40:00.000Z,55.75,5.1,24.5,3.90E-07,-7.6,0,(2016 SR2)
(2016 SR2)1955-09-02T17:33:00.000Z,1955-09-02T17:33:00.000Z,73.63,4,24.5,3.90E-07,-7.6,0,(2016 SR2)
(2016 SR2)1946-03-27T20:22:00.000Z,1946-03-27T20:22:00.000Z,33.07,8.3,24.5,3.90E-07,-7.6,0,(2016 SR2)
(2016 SR2)1944-10-04T08:11:00.000Z,1944-10-04T08:11:00.000Z,17.62,7.2,24.5,3.90E-07,-7.6,0,(2016 SR2)
(2016 SR2)1935-01-02T16:38:00.000Z,1935-01-02T16:38:00.000Z,58.13,5.2,24.5,3.90E-07,-7.6,0,(2016 SR2)
(2016 SR2)1925-03-25T16:38:00.000Z,1925-03-25T16:38:00.000Z,24.44,7.7,24.5,3.90E-07,-7.6,0,(2016 SR2)
(2016 SR2)1923-10-02T17:53:00.000Z,1923-10-02T17:53:00.000Z,30.26,8.2,24.5,3.90E-07,-7.6,0,(2016 SR2)
(2016 SR2)1904-03-24T15:52:00.000Z,1904-03-24T15:52:00.000Z,21.51,7.5,24.5,3.90E-07,-7.6,0,(2016 SR2)
(2016 SR2)1902-10-01T21:52:00.000Z,1902-10-01T21:52:00.000Z,30.42,8.2,24.5,3.90E-07,-7.6,0,(2016 SR2)
(2016 SU2)2139-09-26T23:04:00.000Z,2139-09-26T23:04:00.000Z,0.27,13,13,0.0000044,-7.3,0,(2016 SU2)
(2016 SU2)2130-01-07T19:16:00.000Z,2130-01-07T19:16:00.000Z,49.87,9.8,13,0.0000044,-7.3,0,(2016 SU2)
(2016 SU2)2128-09-26T01:33:00.000Z,2128-09-26T01:33:00.000Z,16.71,11.5,13,0.0000044,-7.3,0,(2016 SU2)
(2016 SU2)2119-01-09T15:40:00.000Z,2119-01-09T15:40:00.000Z,31.07,12.3,13,0.0000044,-7.3,0,(2016 SU2)
(2016 SU2)2117-09-30T19:30:00.000Z,2117-09-30T19:30:00.000Z,52.75,9.4,13,0.0000044,-7.3,0,(2016 SU2)
(2016 SU2)2108-01-06T23:43:00.000Z,2108-01-06T23:43:00.000Z,51.86,15.9,13,0.0000044,-7.3,0,(2016 SU2)
(2016 SU2)2100-09-29T09:12:00.000Z,2100-09-29T09:12:00.000Z,53.25,16.9,13,0.0000044,-7.3,0,(2016 SU2)
(2016 SU2)2090-12-28T01:07:00.000Z,2090-12-28T01:07:00.000Z,74.91,8.9,13,0.0000044,-7.3,0,(2016 SU2)
(2016 SU2)2089-09-25T20:16:00.000Z,2089-09-25T20:16:00.000Z,14,13.8,13,0.0000044,-7.3,0,(2016 SU2)
(2016 SU2)2080-01-04T05:29:00.000Z,2080-01-04T05:29:00.000Z,59.9,9.2,13,0.0000044,-7.3,0,(2016 SU2)
(2016 SU2)2078-09-25T08:24:00.000Z,2078-09-25T08:24:00.000Z,4.36,12.4,13,0.0000044,-7.3,0,(2016 SU2)
(2016 SU2)2069-01-05T21:58:00.000Z,2069-01-05T21:58:00.000Z,46.83,15.4,13,0.0000044,-7.3,0,(2016 SU2)
(2016 SU2)2061-09-26T08:31:00.000Z,2061-09-26T08:31:00.000Z,24.68,14.6,13,0.0000044,-7.3,0,(2016 SU2)
(2016 SU2)2052-01-08T18:51:00.000Z,2052-01-08T18:51:00.000Z,30.87,12.4,13,0.0000044,-7.3,0,(2016 SU2)
(2016 SU2)2050-10-01T10:19:00.000Z,2050-10-01T10:19:00.000Z,58.28,9.2,13,0.0000044,-7.3,0,(2016 SU2)
(2016 SU2)2044-09-29T08:53:00.000Z,2044-09-29T08:53:00.000Z,67.01,18,13,0.0000044,-7.3,0,(2016 SU2)
(2016 SU2)2035-01-06T11:23:00.000Z,2035-01-06T11:23:00.000Z,52.39,9.6,13,0.0000044,-7.3,0,(2016 SU2)
(2016 SU2)2033-09-24T23:47:00.000Z,2033-09-24T23:47:00.000Z,21.3,11.2,13,0.0000044,-7.3,0,(2016 SU2)
(2016 SU2)2024-01-04T16:06:00.000Z,2024-01-04T16:06:00.000Z,64.24,17.1,13,0.0000044,-7.3,0,(2016 SU2)
(2016 SU2)2017-12-30T05:12:00.000Z,2017-12-30T05:12:00.000Z,70.85,8.9,13,0.0000044,-7.3,0,(2016 SU2)
(2016 SU2)2016-09-24T17:07:00.000Z,2016-09-24T17:07:00.000Z,0.91,12.9,13,0.0000044,-7.3,0,(2016 SU2)
(2016 SU2)2013-01-01T13:59:00.000Z,2013-01-01T13:59:00.000Z,66.87,17.4,13,0.0000044,-7.3,0,(2016 SU2)
(2016 SU2)2000-09-29T17:35:00.000Z,2000-09-29T17:35:00.000Z,74.5,18.6,13,0.0000044,-7.3,0,(2016 SU2)
(2016 SU2)1997-01-05T22:39:00.000Z,1997-01-05T22:39:00.000Z,31.61,11.7,13,0.0000044,-7.3,0,(2016 SU2)
(2016 SU2)1995-09-25T13:38:00.000Z,1995-09-25T13:38:00.000Z,23.51,11,13,0.0000044,-7.3,0,(2016 SU2)
(2016 SU2)1980-12-26T14:16:00.000Z,1980-12-26T14:16:00.000Z,71.04,9,13,0.0000044,-7.3,0,(2016 SU2)
(2016 SU2)1979-09-26T23:28:00.000Z,1979-09-26T23:28:00.000Z,32.51,15.3,13,0.0000044,-7.3,0,(2016 SU2)
(2016 SU2)1976-01-04T17:00:00.000Z,1976-01-04T17:00:00.000Z,41.68,15,13,0.0000044,-7.3,0,(2016 SU2)
(2016 SU2)1974-10-02T09:31:00.000Z,1974-10-02T09:31:00.000Z,60.38,9.2,13,0.0000044,-7.3,0,(2016 SU2)
(2016 SU2)1960-01-05T18:07:00.000Z,1960-01-05T18:07:00.000Z,42.35,10.3,13,0.0000044,-7.3,0,(2016 SU2)
(2016 SU2)1958-09-24T20:32:00.000Z,1958-09-24T20:32:00.000Z,5.4,12.4,13,0.0000044,-7.3,0,(2016 SU2)
(2016 SU2)1901-01-04T14:01:00.000Z,1901-01-04T14:01:00.000Z,46.38,10,13,0.0000044,-7.3,0,(2016 SU2)
(2016 TC57)2016-10-11T20:42:00.000Z,2016-10-11T20:42:00.000Z,1.23,8.8,16.5,0.0000011,-7.3,0,(2016 TC57)
(2016 TG94)2129-07-04T05:26:00.000Z,2129-07-04T05:26:00.000Z,66.93,14,5.05,0.0000069,-8.3,0,(2016 TG94)
(2016 TG94)2078-08-02T04:49:00.000Z,2078-08-02T04:49:00.000Z,16.89,7.8,5.05,0.0000069,-8.3,0,(2016 TG94)
(2016 TG94)2016-10-07T23:33:00.000Z,2016-10-07T23:33:00.000Z,0.56,9,5.05,0.0000069,-8.3,0,(2016 TG94)
(2016 TH)2070-10-05T04:22:00.000Z,2070-10-05T04:22:00.000Z,1.48,7.4,5.65,0.0000093,-7.6,0,(2016 TH)
(2016 TH)2052-09-30T14:44:00.000Z,2052-09-30T14:44:00.000Z,32.93,9.9,5.65,0.0000093,-7.6,0,(2016 TH)
(2016 TH)2038-04-16T04:43:00.000Z,2038-04-16T04:43:00.000Z,7.83,7.9,5.65,0.0000093,-7.6,0,(2016 TH)
(2016 TH)2035-11-04T20:57:00.000Z,2035-11-04T20:57:00.000Z,56.68,4.7,5.65,0.0000093,-7.6,0,(2016 TH)
(2016 TH)2035-09-23T21:21:00.000Z,2035-09-23T21:21:00.000Z,57.91,4.1,5.65,0.0000093,-7.6,0,(2016 TH)
(2016 TH)2019-03-31T16:03:00.000Z,2019-03-31T16:03:00.000Z,47.74,4,5.65,0.0000093,-7.6,0,(2016 TH)
(2016 TH)2016-10-03T14:31:00.000Z,2016-10-03T14:31:00.000Z,0.33,7.8,5.65,0.0000093,-7.6,0,(2016 TH)
(2016 TH)2015-10-01T23:01:00.000Z,2015-10-01T23:01:00.000Z,25.37,9.4,5.65,0.0000093,-7.6,0,(2016 TH)
(2016 TH)2014-09-28T16:38:00.000Z,2014-09-28T16:38:00.000Z,53.38,11.5,5.65,0.0000093,-7.6,0,(2016 TH)
(2016 TH)1949-05-05T10:30:00.000Z,1949-05-05T10:30:00.000Z,66,12.4,5.65,0.0000093,-7.6,0,(2016 TH)
(2016 TH)1948-05-01T19:11:00.000Z,1948-05-01T19:11:00.000Z,35.89,10.1,5.65,0.0000093,-7.6,0,(2016 TH)
(2016 TH)1947-04-29T14:40:00.000Z,1947-04-29T14:40:00.000Z,7.74,8,5.65,0.0000093,-7.6,0,(2016 TH)
(2016 TH)1946-04-27T20:33:00.000Z,1946-04-27T20:33:00.000Z,12.98,6.5,5.65,0.0000093,-7.6,0,(2016 TH)
(2016 TH)1945-04-28T08:28:00.000Z,1945-04-28T08:28:00.000Z,36.68,4.7,5.65,0.0000093,-7.6,0,(2016 TH)
(2016 TH)1944-05-16T19:20:00.000Z,1944-05-16T19:20:00.000Z,59.48,4.7,5.65,0.0000093,-7.6,0,(2016 TH)
(2016 TH)1944-03-25T16:40:00.000Z,1944-03-25T16:40:00.000Z,61.94,4.5,5.65,0.0000093,-7.6,0,(2016 TH)
(2016 TH)1943-06-02T18:25:00.000Z,1943-06-02T18:25:00.000Z,75.6,5.5,5.65,0.0000093,-7.6,0,(2016 TH)
(2016 TH)1943-03-04T13:42:00.000Z,1943-03-04T13:42:00.000Z,76.44,6.3,5.65,0.0000093,-7.6,0,(2016 TH)
(2016 TH)1932-10-02T21:30:00.000Z,1932-10-02T21:30:00.000Z,34.62,4.9,5.65,0.0000093,-7.6,0,(2016 TH)
(2016 TH)1931-10-04T12:07:00.000Z,1931-10-04T12:07:00.000Z,12.94,6.4,5.65,0.0000093,-7.6,0,(2016 TH)
(2016 TH)1930-10-03T01:20:00.000Z,1930-10-03T01:20:00.000Z,4.41,7.8,5.65,0.0000093,-7.6,0,(2016 TH)
(2016 TH)1929-09-29T06:22:00.000Z,1929-09-29T06:22:00.000Z,39.18,10.4,5.65,0.0000093,-7.6,0,(2016 TH)
(2016 TM)2042-06-14T23:15:00.000Z,2042-06-14T23:15:00.000Z,6.02,4.7,13.7,2.10E-07,-8.3,0,(2016 TM)
(2016 TM)2037-10-07T05:57:00.000Z,2037-10-07T05:57:00.000Z,26.42,6.3,13.7,2.10E-07,-8.3,0,(2016 TM)
(2016 TM)2021-06-05T15:08:00.000Z,2021-06-05T15:08:00.000Z,36.21,7.1,13.7,2.10E-07,-8.3,0,(2016 TM)
(2016 TM)2016-09-29T11:21:00.000Z,2016-09-29T11:21:00.000Z,3.42,4.6,13.7,2.10E-07,-8.3,0,(2016 TM)
(2016 TM)1999-06-13T02:12:00.000Z,1999-06-13T02:12:00.000Z,3.09,4.3,13.7,2.10E-07,-8.3,0,(2016 TM)
(2016 TQ18)2020-07-27T00:51:00.000Z,2020-07-27T00:51:00.000Z,59.31,13.2,22.5,0.0000066,-6.2,0,(2016 TQ18)
(2016 TQ18)2016-10-02T10:32:00.000Z,2016-10-02T10:32:00.000Z,12.5,9.7,22.5,0.0000066,-6.2,0,(2016 TQ18)
(2016 TQ2)2016-10-02T14:45:00.000Z,2016-10-02T14:45:00.000Z,3.32,15.3,22.5,0.0000031,-6.7,0,(2016 TQ2)
(2016 TQ54)2073-02-04T11:18:00.000Z,2073-02-04T11:18:00.000Z,22.83,7.3,15.85,0.0000017,-7.7,0,(2016 TQ54)
(2016 TQ54)2062-02-05T06:56:00.000Z,2062-02-05T06:56:00.000Z,8.4,8.6,15.85,0.0000017,-7.7,0,(2016 TQ54)
(2016 TQ54)2038-10-08T09:13:00.000Z,2038-10-08T09:13:00.000Z,41.24,6.2,15.85,0.0000017,-7.7,0,(2016 TQ54)
(2016 TQ54)2027-10-05T17:11:00.000Z,2027-10-05T17:11:00.000Z,33.27,6.6,15.85,0.0000017,-7.7,0,(2016 TQ54)
(2016 TQ54)2019-01-31T19:03:00.000Z,2019-01-31T19:03:00.000Z,65.29,14.1,15.85,0.0000017,-7.7,0,(2016 TQ54)
(2016 TQ54)2016-10-02T09:33:00.000Z,2016-10-02T09:33:00.000Z,2.5,8.8,15.85,0.0000017,-7.7,0,(2016 TQ54)
(2016 TQ54)2007-02-06T22:07:00.000Z,2007-02-06T22:07:00.000Z,14.69,9.9,15.85,0.0000017,-7.7,0,(2016 TQ54)
(2016 TQ54)2004-10-02T01:46:00.000Z,2004-10-02T01:46:00.000Z,1.84,8.8,15.85,0.0000017,-7.7,0,(2016 TQ54)
(2016 TT)2016-09-27T08:22:00.000Z,2016-09-27T08:22:00.000Z,4.35,11.9,27.5,4.00E-07,-7.4,0,(2016 TT)
(2016 TT)2004-09-24T22:15:00.000Z,2004-09-24T22:15:00.000Z,3.49,11.4,27.5,4.00E-07,-7.4,0,(2016 TT)
(2016 TY55)2063-04-16T08:36:00.000Z,2063-04-16T08:36:00.000Z,34.62,7,18,0.00011,-5.2,0,(2016 TY55)
(2016 TY55)2060-10-15T20:57:00.000Z,2060-10-15T20:57:00.000Z,23.89,6.3,18,0.00011,-5.2,0,(2016 TY55)
(2016 TY55)2041-04-13T16:45:00.000Z,2041-04-13T16:45:00.000Z,21.74,6.1,18,0.00011,-5.2,0,(2016 TY55)
(2016 TY55)2040-06-12T14:45:00.000Z,2040-06-12T14:45:00.000Z,66.49,3.9,18,0.00011,-5.2,0,(2016 TY55)
(2016 TY55)2039-08-25T18:09:00.000Z,2039-08-25T18:09:00.000Z,62.75,3.6,18,0.00011,-5.2,0,(2016 TY55)
(2016 TY55)2038-10-14T01:34:00.000Z,2038-10-14T01:34:00.000Z,35.86,7.2,18,0.00011,-5.2,0,(2016 TY55)
(2016 TY55)2019-04-18T11:58:00.000Z,2019-04-18T11:58:00.000Z,59.04,8.8,18,0.00011,-5.2,0,(2016 TY55)
(2016 TY55)2018-05-14T01:20:00.000Z,2018-05-14T01:20:00.000Z,50.36,3.2,18,0.00011,-5.2,0,(2016 TY55)
(2016 TY55)2018-02-13T11:15:00.000Z,2018-02-13T11:15:00.000Z,46.02,3.5,18,0.00011,-5.2,0,(2016 TY55)
(2016 TY55)2017-07-31T15:04:00.000Z,2017-07-31T15:04:00.000Z,72.12,4.1,18,0.00011,-5.2,0,(2016 TY55)
(2016 TY55)2016-10-18T17:07:00.000Z,2016-10-18T17:07:00.000Z,2.57,4.9,18,0.00011,-5.2,0,(2016 TY55)
(2016 TY55)2002-04-04T07:17:00.000Z,2002-04-04T07:17:00.000Z,9.41,5,18,0.00011,-5.2,0,(2016 TY55)
(2016 TY55)2000-10-19T23:33:00.000Z,2000-10-19T23:33:00.000Z,8.48,4.1,18,0.00011,-5.2,0,(2016 TY55)
(2016 TY55)1984-04-08T09:12:00.000Z,1984-04-08T09:12:00.000Z,28.05,6.5,18,0.00011,-5.2,0,(2016 TY55)
(2016 TY55)1965-04-06T00:49:00.000Z,1965-04-06T00:49:00.000Z,6.3,4.7,18,0.00011,-5.2,0,(2016 TY55)
(2016 UR36)2016-10-31T02:14:00.000Z,2016-10-31T02:14:00.000Z,1.3,18.1,13.7,2.60E-08,-9,0,(2016 UR36)
(2016 VB1)2037-11-19T21:29:00.000Z,2037-11-19T21:29:00.000Z,12.66,6.5,8.05,0.0011,-5.6,0,(2016 VB1)
(2016 VB1)2035-10-14T15:02:00.000Z,2035-10-14T15:02:00.000Z,14.33,6.8,8.05,0.0011,-5.6,0,(2016 VB1)
(2016 VB1)2018-11-23T16:32:00.000Z,2018-11-23T16:32:00.000Z,58.52,10.8,8.05,0.0011,-5.6,0,(2016 VB1)
(2016 VB1)2016-11-07T14:57:00.000Z,2016-11-07T14:57:00.000Z,0.7,5.7,8.05,0.0011,-5.6,0,(2016 VB1)
(2016 VB1)2014-10-14T16:32:00.000Z,2014-10-14T16:32:00.000Z,14.15,6.6,8.05,0.0011,-5.6,0,(2016 VB1)
(2016 VB1)2012-10-09T12:04:00.000Z,2012-10-09T12:04:00.000Z,55.84,10.4,8.05,0.0011,-5.6,0,(2016 VB1)
(2016 VB1)1991-11-23T05:24:00.000Z,1991-11-23T05:24:00.000Z,58.02,10.5,8.05,0.0011,-5.6,0,(2016 VB1)
(2016 VB1)1989-11-15T03:56:00.000Z,1989-11-15T03:56:00.000Z,7.11,5.9,8.05,0.0011,-5.6,0,(2016 VB1)
(2016 VB1)1987-10-17T16:16:00.000Z,1987-10-17T16:16:00.000Z,9.59,6.1,8.05,0.0011,-5.6,0,(2016 VB1)
(2016 VB1)1985-10-09T17:23:00.000Z,1985-10-09T17:23:00.000Z,55.92,10.4,8.05,0.0011,-5.6,0,(2016 VB1)
(2016 VB1)1964-11-21T06:17:00.000Z,1964-11-21T06:17:00.000Z,28.25,7.8,8.05,0.0011,-5.6,0,(2016 VB1)
(2016 VF18)2016-11-10T10:35:00.000Z,2016-11-10T10:35:00.000Z,0.18,13.7,4.55,0.0000024,-8.1,0,(2016 VF18)
(2016 VH)2115-11-07T22:19:00.000Z,2115-11-07T22:19:00.000Z,20.93,6.4,19.5,0.93,-10.4,0,(2016 VH)
(2016 VH)2068-09-08T14:19:00.000Z,2068-09-08T14:19:00.000Z,13.59,4.7,19.5,0.93,-10.4,0,(2016 VH)
(2016 VH)2057-08-19T19:41:00.000Z,2057-08-19T19:41:00.000Z,32.97,7,19.5,0.93,-10.4,0,(2016 VH)
(2016 VH)2027-11-17T04:43:00.000Z,2027-11-17T04:43:00.000Z,64.97,9.9,19.5,0.93,-10.4,0,(2016 VH)
(2016 VH)2016-10-28T14:02:00.000Z,2016-10-28T14:02:00.000Z,6.49,5.3,19.5,0.93,-10.4,0,(2016 VH)
(2016 VZ17)2016-11-01T09:10:00.000Z,2016-11-01T09:10:00.000Z,3.34,10,13.65,4.10E-07,-8.4,0,(2016 VZ17)
(2016 WF7)2016-11-21T14:38:00.000Z,2016-11-21T14:38:00.000Z,1.95,6.5,7.3,1.00E-07,-9.3,0,(2016 WF7)
(2016 WF7)2008-02-15T21:39:00.000Z,2008-02-15T21:39:00.000Z,18.31,5.3,7.3,1.00E-07,-9.3,0,(2016 WF7)
(2016 WF7)2002-11-22T05:53:00.000Z,2002-11-22T05:53:00.000Z,49.62,10.5,7.3,1.00E-07,-9.3,0,(2016 WF7)
(2016 WF7)1999-02-22T09:54:00.000Z,1999-02-22T09:54:00.000Z,29.04,8.8,7.3,1.00E-07,-9.3,0,(2016 WF7)
(2016 WF7)1993-11-21T06:33:00.000Z,1993-11-21T06:33:00.000Z,34.29,9.2,7.3,1.00E-07,-9.3,0,(2016 WF7)
(2016 WF7)1990-02-21T14:55:00.000Z,1990-02-21T14:55:00.000Z,31.09,9,7.3,1.00E-07,-9.3,0,(2016 WF7)
(2016 WF7)1984-11-21T05:35:00.000Z,1984-11-21T05:35:00.000Z,43.2,9.9,7.3,1.00E-07,-9.3,0,(2016 WF7)
(2016 WF7)1981-02-21T05:58:00.000Z,1981-02-21T05:58:00.000Z,20.67,8.1,7.3,1.00E-07,-9.3,0,(2016 WF7)
(2016 WF7)1975-11-21T22:43:00.000Z,1975-11-21T22:43:00.000Z,47.81,10.3,7.3,1.00E-07,-9.3,0,(2016 WF7)
(2016 WF7)1972-02-21T21:01:00.000Z,1972-02-21T21:01:00.000Z,22.59,8.2,7.3,1.00E-07,-9.3,0,(2016 WF7)
(2016 WF7)1966-11-20T21:46:00.000Z,1966-11-20T21:46:00.000Z,37.89,9.5,7.3,1.00E-07,-9.3,0,(2016 WF7)
(2016 WF7)1963-02-21T03:24:00.000Z,1963-02-21T03:24:00.000Z,37.34,9.5,7.3,1.00E-07,-9.3,0,(2016 WF7)
(2016 WF7)1957-11-20T02:00:00.000Z,1957-11-20T02:00:00.000Z,22.64,8.3,7.3,1.00E-07,-9.3,0,(2016 WF7)
(2016 WF7)1954-02-20T00:03:00.000Z,1954-02-20T00:03:00.000Z,48.38,10.4,7.3,1.00E-07,-9.3,0,(2016 WF7)
(2016 WF7)1948-11-19T17:02:00.000Z,1948-11-19T17:02:00.000Z,18.53,7.9,7.3,1.00E-07,-9.3,0,(2016 WF7)
(2016 WF7)1945-02-19T15:19:00.000Z,1945-02-19T15:19:00.000Z,44.99,10.1,7.3,1.00E-07,-9.3,0,(2016 WF7)
(2016 WF7)1939-11-20T05:44:00.000Z,1939-11-20T05:44:00.000Z,28.31,8.8,7.3,1.00E-07,-9.3,0,(2016 WF7)
(2016 WF7)1936-02-20T13:30:00.000Z,1936-02-20T13:30:00.000Z,38.16,9.6,7.3,1.00E-07,-9.3,0,(2016 WF7)
(2016 WF7)1930-11-19T07:04:00.000Z,1930-11-19T07:04:00.000Z,13.6,7.6,7.3,1.00E-07,-9.3,0,(2016 WF7)
(2016 WF7)1927-02-17T20:52:00.000Z,1927-02-17T20:52:00.000Z,74.33,12.6,7.3,1.00E-07,-9.3,0,(2016 WF7)
(2016 WF7)1921-12-29T04:41:00.000Z,1921-12-29T04:41:00.000Z,39.49,5.3,7.3,1.00E-07,-9.3,0,(2016 WF7)
(2016 WF7)1916-11-20T07:36:00.000Z,1916-11-20T07:36:00.000Z,76.68,12.8,7.3,1.00E-07,-9.3,0,(2016 WF7)
(2016 WF7)1913-02-19T15:30:00.000Z,1913-02-19T15:30:00.000Z,44.6,10.2,7.3,1.00E-07,-9.3,0,(2016 WF7)
(2016 WF7)1907-12-25T04:06:00.000Z,1907-12-25T04:06:00.000Z,39,5.3,7.3,1.00E-07,-9.3,0,(2016 WF7)
(2016 WF7)1902-11-20T07:56:00.000Z,1902-11-20T07:56:00.000Z,71.67,12.4,7.3,1.00E-07,-9.3,0,(2016 WF7)
(2016 WN7)2197-02-07T18:01:00.000Z,2197-02-07T18:01:00.000Z,64.12,7.3,11.5,0.0000026,-7.3,0,(2016 WN7)
(2016 WN7)2191-11-20T16:31:00.000Z,2191-11-20T16:31:00.000Z,55.05,9.9,11.5,0.0000026,-7.3,0,(2016 WN7)
(2016 WN7)2182-11-28T13:15:00.000Z,2182-11-28T13:15:00.000Z,18.52,5.4,11.5,0.0000026,-7.3,0,(2016 WN7)
(2016 WN7)2174-02-08T23:02:00.000Z,2174-02-08T23:02:00.000Z,69.13,8,11.5,0.0000026,-7.3,0,(2016 WN7)
(2016 WN7)2168-11-19T10:58:00.000Z,2168-11-19T10:58:00.000Z,30.98,8.2,11.5,0.0000026,-7.3,0,(2016 WN7)
(2016 WN7)2145-11-20T13:04:00.000Z,2145-11-20T13:04:00.000Z,12.47,7,11.5,0.0000026,-7.3,0,(2016 WN7)
(2016 WN7)2104-11-20T02:05:00.000Z,2104-11-20T02:05:00.000Z,19.47,7.4,11.5,0.0000026,-7.3,0,(2016 WN7)
(2016 WN7)2095-11-20T09:05:00.000Z,2095-11-20T09:05:00.000Z,11.98,6.9,11.5,0.0000026,-7.3,0,(2016 WN7)
(2016 WN7)2046-02-08T06:09:00.000Z,2046-02-08T06:09:00.000Z,68.25,8.2,11.5,0.0000026,-7.3,0,(2016 WN7)
(2016 WN7)2041-03-29T06:51:00.000Z,2041-03-29T06:51:00.000Z,76.05,5.3,11.5,0.0000026,-7.3,0,(2016 WN7)
(2016 WN7)2040-12-05T03:03:00.000Z,2040-12-05T03:03:00.000Z,30.18,5.3,11.5,0.0000026,-7.3,0,(2016 WN7)
(2016 WN7)2035-11-17T19:01:00.000Z,2035-11-17T19:01:00.000Z,56.63,10.1,11.5,0.0000026,-7.3,0,(2016 WN7)
(2016 WN7)2022-01-17T22:24:00.000Z,2022-01-17T22:24:00.000Z,52.07,5.3,11.5,0.0000026,-7.3,0,(2016 WN7)
(2016 WN7)2016-11-20T01:06:00.000Z,2016-11-20T01:06:00.000Z,4.18,6.2,11.5,0.0000026,-7.3,0,(2016 WN7)
(2016 WN7)2011-11-17T20:12:00.000Z,2011-11-17T20:12:00.000Z,52.99,9.9,11.5,0.0000026,-7.3,0,(2016 WN7)
(2016 WN7)1993-02-06T16:40:00.000Z,1993-02-06T16:40:00.000Z,56.73,6.2,11.5,0.0000026,-7.3,0,(2016 WN7)
(2016 WN7)1987-12-18T13:21:00.000Z,1987-12-18T13:21:00.000Z,40.19,5.3,11.5,0.0000026,-7.3,0,(2016 WN7)
(2016 WN7)1982-11-20T23:32:00.000Z,1982-11-20T23:32:00.000Z,5.08,6.1,11.5,0.0000026,-7.3,0,(2016 WN7)
(2016 WN7)1977-11-18T04:51:00.000Z,1977-11-18T04:51:00.000Z,13.01,7,11.5,0.0000026,-7.3,0,(2016 WN7)
(2016 WN7)1972-11-17T02:53:00.000Z,1972-11-17T02:53:00.000Z,51.53,9.8,11.5,0.0000026,-7.3,0,(2016 WN7)
(2016 WN7)1944-02-10T10:56:00.000Z,1944-02-10T10:56:00.000Z,60.23,7,11.5,0.0000026,-7.3,0,(2016 WN7)
(2016 WN7)1939-01-27T17:31:00.000Z,1939-01-27T17:31:00.000Z,52.83,5.2,11.5,0.0000026,-7.3,0,(2016 WN7)
(2016 WN7)1923-12-15T00:32:00.000Z,1923-12-15T00:32:00.000Z,37.86,5.3,11.5,0.0000026,-7.3,0,(2016 WN7)
(2016 WN7)1919-03-27T11:15:00.000Z,1919-03-27T11:15:00.000Z,72.92,5,11.5,0.0000026,-7.3,0,(2016 WN7)
(2016 WN7)1918-12-14T03:22:00.000Z,1918-12-14T03:22:00.000Z,37.39,5.3,11.5,0.0000026,-7.3,0,(2016 WN7)
(2016 WN7)1913-12-13T06:33:00.000Z,1913-12-13T06:33:00.000Z,36.85,5.3,11.5,0.0000026,-7.3,0,(2016 WN7)
(2016 WR55)2016-11-26T16:46:00.000Z,2016-11-26T16:46:00.000Z,1.13,14.2,9.35,0.0000025,-7.7,0,(2016 WR55)
(2016 WT)2016-11-17T05:54:00.000Z,2016-11-17T05:54:00.000Z,0.5,10.9,4.95,0.000024,-7.9,0,(2016 WT)
(2016 WU)2168-11-13T21:55:00.000Z,2168-11-13T21:55:00.000Z,15.44,6.2,15.1,0.0000026,-7.1,0,(2016 WU)
(2016 WU)2149-11-12T19:10:00.000Z,2149-11-12T19:10:00.000Z,30.09,5.5,15.1,0.0000026,-7.1,0,(2016 WU)
(2016 WU)2112-11-21T02:45:00.000Z,2112-11-21T02:45:00.000Z,54.33,10.7,15.1,0.0000026,-7.1,0,(2016 WU)
(2016 WU)2110-05-19T02:28:00.000Z,2110-05-19T02:28:00.000Z,19.98,5.9,15.1,0.0000026,-7.1,0,(2016 WU)
(2016 WU)2092-11-11T22:59:00.000Z,2092-11-11T22:59:00.000Z,29.61,5.5,15.1,0.0000026,-7.1,0,(2016 WU)
(2016 WU)2073-11-13T17:45:00.000Z,2073-11-13T17:45:00.000Z,13.9,6.3,15.1,0.0000026,-7.1,0,(2016 WU)
(2016 WU)2071-05-10T06:41:00.000Z,2071-05-10T06:41:00.000Z,55.45,10.7,15.1,0.0000026,-7.1,0,(2016 WU)
(2016 WU)2055-11-20T22:28:00.000Z,2055-11-20T22:28:00.000Z,51.69,10.5,15.1,0.0000026,-7.1,0,(2016 WU)
